Episode time step,Episode number,Episode reward,Mean Q value,Std Q value,Cv Q value,Mean loss,Mean silhouette score
1000,1,-1000.0,-0.47710267066955564,0.7420292795774484,-1.5552821755034412,7.406203517138958,0.39855322
2000,2,-1000.0,-3.46687147295475,1.8233411082109559,-0.5259327097744861,8.88219283860922,0.39058787
3000,3,-1000.0,-10.455191920757294,3.385490345256903,-0.3238094882347874,10.260017347216607,0.42340025
4000,4,-1000.0,-18.884042700767516,3.788609270967001,-0.200624904899893,8.74453326022625,0.4238684
5000,5,-1000.0,-25.47091187286377,2.735818693569984,-0.10740953081011104,7.915630544304848,0.42366615
5574,6,-573.0,-33.07386253104393,2.4276350969657656,-0.073400410813437,6.304481898035322,0.41316876
6574,7,-1000.0,-39.32774878692627,2.362240301737146,-0.06006548492097838,5.78992669916153,0.4072117
7574,8,-1000.0,-46.27216845321655,1.7675359421650894,-0.038198684030815534,5.481884450912475,0.38518763
8477,9,-902.0,-51.451743952855715,4.402783935387424,-0.0855711312608104,5.209499615767469,0.36865544
9477,10,-1000.0,-56.84712864303589,1.2728574222860973,-0.022390883280646225,5.583422256112098,0.354359
9924,11,-446.0,-60.57577378957863,2.0912084384481573,-0.03452219109428736,5.299226428171665,0.3498303
10924,12,-1000.0,-61.94090920257568,2.3902855169014705,-0.03858977124607779,5.597917592048645,0.33027166
11924,13,-1000.0,-65.42870030975342,5.016642660514303,-0.07667342674949137,5.8208888028264045,0.3279268
12924,14,-1000.0,-68.92093006134033,2.0214242242746066,-0.02932961326081233,4.609468949198723,0.32853872
13924,15,-1000.0,-71.53995191192627,1.135302248555437,-0.015869485765843423,4.160712689816952,0.32324684
14924,16,-1000.0,-74.07954953765869,1.4698048498936453,-0.01984089885895517,4.9104239577651025,0.30779433
15685,17,-760.0,-74.98562124806227,2.5502174469453993,-0.0340094194660193,5.200654761315018,0.2888392
16685,18,-1000.0,-76.73243960571288,2.3593953281489495,-0.030748342425610663,4.9161607398986815,0.28452
17685,19,-1000.0,-78.65396541595459,1.4847891469741152,-0.01887748620329488,6.051190472781658,0.28486392
18685,20,-1000.0,-80.97379444122315,0.7678984445781128,-0.009483295798068487,4.650335384339094,0.2821141
19685,21,-1000.0,-82.4769789428711,0.9734282989400093,-0.011802424281498827,4.94223780605197,0.2641922
20685,22,-1000.0,-83.3494439163208,1.1685298835164597,-0.01401964822572317,3.5182351398169995,0.2644594
21103,23,-417.0,-83.43452070318341,3.5929761272271827,-0.043063423831595095,2.567109372555924,0.24792242
22103,24,-1000.0,-85.08606997680664,0.8860071825130967,-0.010413069762824993,5.31040924064815,0.23656921
23103,25,-1000.0,-86.58036853790283,0.7569683307374122,-0.00874295574759571,3.211809768885374,0.23319222
23772,26,-668.0,-85.97747409860472,3.908494862325648,-0.04545952184921279,3.8016799273601385,0.22975327
24736,27,-963.0,-86.47223707650213,3.9334866864503977,-0.04548843443208756,4.084956003097949,0.23815595
25434,28,-697.0,-87.28052737173174,4.7829353541171225,-0.05479956982553947,3.1730559689865414,0.25117674
25600,29,-165.0,-87.69830221153167,2.601918695950168,-0.029668974544960293,6.003515330154493,0.2701131
25837,30,-236.0,-88.11558317031539,2.7542320200346815,-0.03125703673448006,7.806948697139442,0.25348663
26060,31,-222.0,-86.66393160285436,7.104454313745015,-0.08197705991809658,7.085615114513534,0.27933595
26285,32,-224.0,-88.26901092529297,2.7621880304096877,-0.03129283993844094,5.971775201294157,0.27310345
26462,33,-176.0,-87.82143432272356,2.7751385354280402,-0.03159978605257169,10.09124299260856,0.29671958
26615,34,-152.0,-88.61835220436645,2.168407386575034,-0.024469055592168765,11.353457801482257,0.28602412
26831,35,-215.0,-86.75602796342638,5.127031931002281,-0.05909712617506736,14.202634578225789,0.27919066
27009,36,-177.0,-87.27963273980644,5.045172120819367,-0.05780469007998435,7.454616841640365,0.30538934
27331,37,-321.0,-89.18966940174933,2.2215328946766197,-0.0249079619823442,15.562866009447886,0.29163685
27789,38,-457.0,-88.8452178921762,2.7228510448261933,-0.030647131150386548,14.628438296666832,0.31945443
28038,39,-248.0,-87.92846875784387,3.6683017907204434,-0.04171915925003759,10.67581700093775,0.31246072
28214,40,-175.0,-88.96511472355236,1.9757853087135875,-0.022208539997425798,10.029594189741395,0.29812723
28501,41,-286.0,-88.66526281376748,3.559491666746003,-0.04014527847531856,17.134170752576836,0.30067727
28970,42,-468.0,-89.54822890031566,1.988493838939699,-0.02220584218536889,19.62469109123958,0.3044969
29172,43,-201.0,-89.55143103269067,1.8609632545904338,-0.02078094378984397,23.652313679309174,0.28176093
29444,44,-271.0,-88.29013434578391,3.668170948059235,-0.041546781814749835,13.375481028219356,0.3163135
29660,45,-215.0,-87.92349928396719,4.069087019329621,-0.04627985751781398,22.331918387777275,0.31989858
29929,46,-268.0,-88.46710122828146,3.489161898787292,-0.03944021958833963,20.0059474435216,0.31853712
30929,47,-1000.0,-90.85211923980712,0.6124847468472079,-0.006741557070678059,19.916005461126566,0.31550252
31929,48,-1000.0,-91.44475301361084,0.4299357037371286,-0.004701589643674099,17.917794579520823,0.32292566
32929,49,-1000.0,-91.80924999237061,0.40571760687136565,-0.00441913649120411,20.45658453679085,0.33351675
33929,50,-1000.0,-91.81661631774902,0.37618636746493594,-0.004097149106029685,22.386820105329157,0.3504826
34929,51,-1000.0,-91.98563794708252,0.410150623507355,-0.0044588550197728295,22.498481567934157,0.3647397
35929,52,-1000.0,-92.45416661834717,0.3730674533430618,-0.004035161064001501,19.199094002380967,0.37373042
36929,53,-1000.0,-92.93261936950684,0.4557451874335224,-0.00490403897496364,16.22325964361429,0.34228802
37929,54,-1000.0,-93.32397455596924,0.48498707974912064,-0.005196811238019648,20.33012912091613,0.30980566
38929,55,-1000.0,-93.3475466003418,0.5609730870068336,-0.006009510773845871,19.77984497834742,0.27531835
39681,56,-751.0,-92.70288173188554,1.8865998072127543,-0.02035103733527035,15.539890973818824,0.24988598
39937,57,-255.0,-92.23390391469002,1.5635542304493364,-0.016952055199739954,22.527506224578246,0.23356196
